,0,1,2,3
0,2.9187174,-0.14774153,1.8638905,0.067600876
1,2.8862784,-0.21427692,2.1971688,0.12485197
2,2.9182434,0.008759223,2.380658,-0.1580409
3,2.998796,0.048791006,1.9919071,-0.122207016
4,3.0012307,-0.091942646,1.7265499,0.051844265
5,2.944916,0.07278733,2.3242044,-0.1705557
6,2.9538348,-0.18170233,1.5775197,0.04844573
7,2.9887087,0.069595076,2.0598357,-0.09622104
8,2.9866474,-0.2293583,1.7229834,0.109476276
9,2.932443,-0.21416225,2.0438259,0.15358144
10,2.8993173,-0.06068797,2.2664852,0.026833074
11,2.935795,-0.23064134,2.1270833,0.18308827
12,3.0229416,0.06668505,1.9758607,-0.24409157
13,2.9811864,0.087508015,2.484997,-0.114140645
14,2.9778862,-0.14610599,2.0972033,0.20639023
15,2.9808621,-0.09931638,1.9029077,-0.09900406
16,2.953081,0.0054841964,2.0467021,-0.12046449
17,3.0405722,-0.30091792,1.7827697,0.36563978
18,2.9658813,-0.105160214,2.2598622,0.045852993
19,2.9824672,-0.070884705,1.6839387,-0.00040600877
20,2.9343019,0.018715117,2.6295843,0.09053227
21,3.0014036,0.122259595,2.1399233,-0.23051877
22,2.9126575,-0.14484034,2.032776,0.07726378
23,2.9582932,-0.037178285,2.1956587,0.08691821
24,2.8995466,-0.24741885,2.0965514,0.15306114
25,2.951703,-0.15670802,1.994621,0.1609561
26,2.8763793,-0.030706486,2.4987485,0.039269987
27,2.8989496,-0.0131586045,2.303409,0.09848176
28,2.9572508,-0.13209043,1.8759485,0.05269507
29,2.8917706,-0.20982122,1.6608099,0.17361325
30,3.0157254,-0.050072122,1.865457,0.13075368
31,3.0481262,-0.025720622,1.6477559,-0.11331495
32,2.9838588,-0.037256233,1.6125381,-0.0046906546
33,3.027449,-0.01986542,1.6821263,0.035814583
34,2.9646268,0.05396071,1.8002484,-0.11563772
35,3.0010886,-0.07390655,2.0566366,0.09276192
36,2.9987285,0.04169831,1.7743472,-0.13797896
37,2.9447474,-0.1658904,2.3157344,0.16716953
38,3.036834,0.03273697,2.2154436,0.1178147
39,3.0005536,-0.074185304,2.2019675,0.052530836
40,2.9105856,-0.17910239,2.0589182,0.26566735
41,2.9598796,0.014164208,2.23516,-0.04909001
42,2.9899657,-0.11532075,1.8436857,0.18179847
43,3.0397766,0.08939786,1.8442172,-0.24333572
44,3.0781908,-0.052391537,1.7196113,0.06611432
45,2.9792616,-0.012525296,1.5879838,-0.1836105
46,3.0049639,-0.18448533,1.9511771,0.15783094
47,3.0106328,-0.06673436,2.1501327,0.111443035
48,2.892075,-0.13809696,1.9544905,0.1102447
49,2.9246652,-0.058779396,1.8532823,0.015733432
50,2.9468505,0.03700312,2.3388534,-0.17308661
51,3.0423276,-0.059550036,1.7359918,0.0092269955
52,2.9336975,-0.20839106,1.6421577,0.20855898
53,3.010709,-0.09683302,1.6187993,-0.062279835
54,2.9305167,-0.21642593,2.0499876,0.14795814
55,2.990554,-0.066928625,2.0027602,0.062130548
56,3.0298178,0.09289387,1.9183681,-0.08608495
57,3.04195,0.022779794,1.9486344,-0.05861665
58,3.0129695,-0.10568142,1.5731299,-0.051541086
59,2.992874,-0.09206014,1.935092,0.09134268
60,2.9919925,0.033492085,2.3210871,0.11267437
61,3.017493,-0.010943408,2.0932229,0.0013474359
62,3.0037007,-0.11638199,1.9176909,0.0940181
63,2.9357479,-0.18077055,1.6465006,-0.013340613
64,2.8614912,-0.12956664,2.432727,0.008426359
65,3.00713,-0.110134296,2.1497004,0.16713959
66,3.0457613,0.16223891,2.1053154,-0.063621365
67,3.030515,0.0536979,1.8619038,-0.018242147
68,2.91785,-0.21572141,2.0476062,0.049331523
69,2.9523826,-0.08396054,1.8515086,0.050282955
70,2.954798,-0.1056985,2.0619025,0.1275769
71,3.0203054,-0.036159217,1.8980244,0.065868825
72,2.9249465,0.036271445,1.8915275,-0.14917466
73,2.9976754,-0.22173446,1.4937316,0.23587835
74,3.0443816,0.14973721,1.8448577,-0.28000745
75,2.9304852,-0.17855193,1.7858766,0.049424298
76,2.9676683,0.030476572,1.8248873,-0.1624463
77,2.8971624,-0.16973944,2.2561655,0.049881812
78,2.9811025,-0.09724867,1.8522208,-0.011842253
79,2.8663754,-0.24202068,1.9122999,0.17013161
80,2.9728286,-0.099305466,2.099414,-0.07033185
81,3.045585,0.06145123,1.9048603,-0.20610635
82,2.9429092,-0.13385895,2.1689277,0.10701411
83,2.989314,-0.19861436,1.4867388,0.18800573
84,2.9586868,0.13881366,2.0293806,-0.19894044
85,2.990352,-0.12514801,1.7272143,0.059254065
86,2.9645245,-0.061354183,2.0166643,-0.016960122
87,3.023353,-0.18999708,1.694279,0.1153294
88,3.0152876,0.08459278,2.0104277,-0.167236
89,2.9643488,-0.039346974,2.2703288,0.021685658
90,2.9698293,-0.19116554,1.6792302,0.10206251
91,3.0004587,-0.23464684,1.6043206,0.16093074
92,2.9336498,-0.14724553,2.2661102,0.08668904
93,2.9824483,-0.094539315,1.9913918,0.049594156
94,2.9354868,-0.13880552,1.8350104,0.039837956
95,2.9671433,-0.08771826,1.7994395,-0.08329705
96,3.0969892,-0.07716425,1.3971843,0.05554924
97,2.986694,-0.04810562,1.9269594,0.09095499
98,3.0479434,0.050813984,1.8896787,-0.05541511
99,2.934749,-0.10363198,2.0479038,0.009366337
100,2.937826,-0.12392235,2.4468849,0.06425874
101,3.0075438,-0.06693514,2.0169938,0.011944686
102,2.964881,-0.20508622,1.7451746,0.005625994
103,2.9557803,-0.09584274,1.6942247,0.041026365
104,2.9409635,-0.15037437,2.3530595,0.11764007
105,3.0155635,-0.06335934,1.6952189,-0.08050594
106,2.9192586,-0.07270883,2.1913185,-0.15107438
107,2.8821561,0.0650001,2.6843915,0.022524824
108,2.9667363,-0.00014329139,1.8761595,-0.04255965
109,2.9711354,-0.09426343,1.3550813,-0.054125935
110,2.979556,-0.0859955,1.9672792,0.15703617
111,2.9023113,-0.15161417,2.358283,0.10184015
112,2.9579,-0.03407574,1.9990014,-0.0247681
113,2.9273734,-0.13650814,2.2633312,0.18424283
114,2.981783,-0.15871936,1.8532829,0.102248326
115,3.0124285,0.07412278,1.8634849,-0.12711804
116,3.0351343,-0.026719276,1.6978071,-0.03142666
117,2.919511,-0.039367832,2.2438257,0.032934964
118,2.9861157,-0.11098942,1.7857896,0.07866121
119,2.9903114,-0.070606306,1.8735285,0.009369691
120,2.9388363,-0.08203774,1.9274136,0.06478836
121,2.9634876,-0.10239085,1.9852949,-0.08151188
122,2.9757636,0.017288163,1.8856274,-0.02183786
123,2.991594,-0.12020288,1.7956187,-0.046042603
124,2.9465618,-0.22242722,1.5077271,0.17301375
125,2.9204714,-0.18664111,2.24912,0.11898159
126,2.984915,-0.09751214,1.5280424,-0.00856985
127,2.927214,-0.10313843,2.3116002,-0.0061056423
128,2.9631321,-0.13831532,1.7870758,0.099875055
129,2.9793537,0.09460777,2.6626713,-0.0023608464
130,2.9122493,-0.07553639,2.1558213,-0.08136649
131,2.9705899,0.049053393,1.7042474,-0.13878834
132,2.931741,-0.27662188,1.9291688,0.082476944
133,3.0239522,-0.1415567,1.7306606,0.101825014
134,3.0327995,-0.023746733,1.7979678,-0.1128125
135,2.9613335,-0.038476173,2.2371023,-0.105008945
136,2.9642277,-0.22582194,1.6281081,0.06858675
137,2.975937,-0.057680897,2.0870314,0.09688057
138,2.918162,0.07569335,2.2777965,-0.117316715
139,2.9492652,-0.11991749,2.17886,0.16262813
140,2.974989,-0.13761833,1.7398877,0.049183942
141,2.9509563,-0.22307101,2.003995,0.17673089
142,2.9681535,-0.16505347,1.6689869,0.1999175
143,2.987988,-0.059601188,1.8472807,0.02251636
144,2.9508097,-0.14523298,2.1889603,0.07792832
145,3.0090954,-0.09396431,1.8987848,-0.028339598
146,2.9228683,-0.04418838,2.2161133,-0.099354595
147,3.0414984,-0.11410226,1.7088854,0.1043693
148,2.9142697,-0.16369335,2.0542116,0.00039200654
149,2.9285684,-0.05736478,2.3588848,0.07515115
150,2.9913678,-0.10021351,1.8262357,0.06456977
151,2.9532475,-0.17879848,1.8274138,0.15286805
152,2.9203176,-0.09489083,2.0682263,0.06266148
153,2.8801486,-0.15452398,2.213801,0.034811433
154,2.9443593,-0.279937,1.8118385,0.22641444
155,2.947382,-0.1459286,1.8680062,0.10824824
156,2.956958,0.03722149,2.205738,-0.10699454
157,2.9070427,-0.37066397,1.6607329,0.14033367
158,2.9771512,-0.11971639,1.8751664,0.11846156
159,2.988646,0.022737166,1.7294388,-0.1320175
