,0,1,2,3
164,-4.210632,-0.25695172,0.17999116,-4.3539004
165,-4.778311,-0.82656735,-0.39816803,-4.946591
166,-4.3308454,-0.29687458,-0.12547891,-4.7813916
167,-4.589529,-0.7089001,-0.013929129,-4.609685
168,-4.5329857,-0.5955888,-0.42304802,-4.8161373
169,-4.225355,-0.19383927,0.32104853,-4.2778416
170,-4.1482363,-0.22752532,0.22347587,-4.2998986
171,-4.3312593,-0.3651653,-0.1257747,-4.651332
172,-4.6684117,-0.80981696,0.067212865,-4.5271554
173,-4.426535,-0.56738675,-0.047838733,-4.6843877
174,-4.371958,-0.3769731,0.09685129,-4.514096
175,-4.5762396,-0.6588252,-0.30088335,-4.847418
176,-4.3389745,-0.26468375,-0.19093268,-4.6884413
177,-4.0741906,-0.009064883,0.47147605,-4.1683044
178,-4.719544,-0.8544835,-0.3178359,-4.899568
179,-4.4765015,-0.5743681,0.07016436,-4.53348
180,-4.6708493,-0.72367334,-0.0911932,-4.675717
181,-4.1388984,0.008644998,0.4224125,-4.242394
182,-4.3427143,-0.29538888,0.17784289,-4.3751125
183,-4.19428,-0.2384111,-0.13707885,-4.6910753
184,-4.7004614,-0.89050615,-0.35569125,-4.898819
185,-4.768681,-0.9261206,-0.28668645,-4.921527
186,-4.3472886,-0.34963793,0.3718788,-4.2543945
187,-4.2641397,-0.23926544,0.2691731,-4.344518
188,-4.8262525,-0.7690122,-0.34652767,-4.970523
189,-4.5976143,-0.56981635,-0.227124,-4.748178
190,-4.621422,-0.65974045,-0.103866816,-4.8036695
191,-4.272368,-0.16235676,0.1521644,-4.520303
192,-4.157221,-0.09137383,0.179825,-4.317993
193,-4.398548,-0.44619745,0.19675656,-4.340772
194,-4.348967,-0.3253706,0.07279558,-4.4520936
195,-4.616379,-0.72443587,-0.30361307,-4.837556
196,-4.0987372,-0.14912945,0.5719628,-4.0458164
197,-4.761775,-0.8463453,-0.16192567,-4.769296
198,-4.3289638,-0.35652936,0.15974063,-4.3011456
199,-4.2895455,-0.40943077,0.28131175,-4.2057767
200,-4.4454827,-0.56812495,-0.037000194,-4.7039948
201,-4.6744924,-0.72719544,-0.0648991,-4.757294
202,-4.232486,-0.29227844,0.11100449,-4.41026
203,-4.754975,-0.81324863,0.00082325935,-4.492782
204,-4.3140516,-0.3232729,-0.13458794,-4.6647286
205,-4.520612,-0.39834353,-0.31907365,-4.8807507
206,-4.6293173,-0.6907486,-0.28058556,-4.8091874
207,-3.9965968,-0.071667016,0.37031507,-4.195484
208,-4.586608,-0.7399031,0.18451905,-4.47968
209,-4.115053,-0.1840817,0.20359416,-4.375732
210,-4.6031055,-0.6405913,-0.11504918,-4.5891094
211,-4.6550226,-0.6960832,-0.3422512,-4.8817005
212,-4.581331,-0.6115974,-0.2929621,-4.873646
