,0,1,2,3,4,5,6,7,8,9
53,-0.17566022,-0.5374515,0.6729842,0.8710568,0.9157279,-0.8176786,0.72286767,0.05216834,-0.9165283,-0.5273942
54,-0.56661147,-0.08555697,0.95630735,0.5997004,0.20952362,-0.2544324,0.9760423,-0.07133669,-0.668542,-0.74898404
55,-0.42167115,-0.8564271,0.6921882,0.7379181,0.006477334,0.349622,0.5129992,0.13628069,-0.85667163,-0.86253506
56,-0.94344556,-0.0770227,0.40982807,0.83038455,0.6318933,-0.13212761,0.9189079,-0.19838929,-0.7609666,-0.9496528
57,-0.7237122,-0.46733284,0.91057676,0.5167488,0.05014345,0.21990195,0.78601044,-0.48048735,-0.84514487,-0.8433198
58,-0.4332665,-0.004233353,0.8598654,0.6220412,0.38675445,0.15235305,0.8648147,-0.43070164,-0.9068178,-0.7206628
59,-0.7445508,-0.10644651,0.62122375,0.4305983,0.08798659,0.35046026,0.74471605,0.22770861,-0.88997513,-0.9017201
60,-0.34661147,-0.32149947,0.73999614,0.20431072,0.48850384,-0.035136864,0.51273847,-0.30740723,-0.6859919,-0.9160642
61,-0.63353276,0.050969474,0.7321823,0.28773072,0.6321353,-0.38767156,0.86493975,-0.22522554,-0.703091,-0.6671776
62,-0.8033812,0.057208598,0.64848745,0.8499514,0.51367503,-0.07322987,0.92185223,0.32462266,-0.5892048,-0.8367482
63,-0.6010071,-0.1343485,0.8343244,0.77813894,0.5159531,-0.12349278,0.7811692,-0.05013281,-0.93621284,-0.9367466
64,-0.45869035,0.026487887,0.85206515,0.018552482,0.43718755,-0.35203022,0.91872495,0.15486485,-0.44656274,-0.7903237
65,-0.647076,-0.5723113,0.7248558,0.52212846,0.76400214,-0.28477326,0.991633,0.15050018,-0.16781667,-0.5980041
66,-0.3962411,-0.26806742,0.81192327,0.4383192,0.38157362,0.26873246,0.5288888,-0.0028027445,-0.9228432,-0.75043935
67,-0.53787434,-0.40176386,0.6763713,0.51901114,0.30884534,-0.096623585,0.75583774,0.16092448,-0.7952621,-0.8478377
68,-0.32877818,-0.35235822,0.72568727,0.6610407,0.30335748,-0.17946464,0.9663552,0.36185354,-0.797782,-0.64711344
69,-0.7183628,-0.42805082,0.56894857,0.7388708,0.71646285,-0.28807068,0.9233252,-0.5159778,-0.51717234,-0.91594034
70,-0.15983966,-0.064012624,0.36020076,0.5152637,0.27548066,-0.34009865,0.8289363,-0.16281882,-0.98035693,-0.8872802
71,-0.13476196,-0.17762893,0.87512124,0.9229147,0.3329033,-0.12075755,0.9126217,-0.08070043,-0.8729228,-0.72939265
72,-0.6797147,-0.9112998,0.83220863,0.8037489,-0.012074107,-0.118912846,0.80894625,0.19366597,-0.52195174,-0.9086757
73,-0.34261858,-0.38712937,0.9426463,0.7487166,0.3160365,-0.015346944,0.960146,-0.03545153,-0.88329506,-0.85630906
74,-0.29630184,0.06943944,0.9533311,0.3964197,-0.1955261,0.2961494,0.8282809,-0.4252272,-0.5283612,-0.600045
75,-0.46373007,-0.66568244,0.5468557,0.90647054,0.2975746,0.14888084,0.7235482,0.028632045,-0.6598405,-0.9569538
76,-0.21301973,-0.57671696,0.9203658,0.44250992,0.4133001,0.38144147,0.8189228,-0.3494699,-0.71912795,-0.18524742
77,-0.32791236,-0.5046878,0.34272388,0.70351714,0.6198463,0.14726216,0.85855,-0.38974375,-0.50896835,-0.5828652
78,-0.47637635,-0.50959766,0.7663692,0.37994942,0.27108285,-0.35871255,0.93724537,0.1870609,-0.6940306,-0.89394236
79,-0.43602788,0.1170838,0.41831642,0.6257475,0.21564889,0.3247957,0.91269875,-0.22820945,-0.77249455,-0.7599592
80,-0.8163214,-0.11416802,0.7443835,0.5852492,0.4669665,-0.4625883,0.90818655,0.20149389,-0.87686,-0.74701697
81,-0.8281193,-0.31762272,0.83894914,0.9026694,0.21034694,-0.03239838,0.866193,0.119380996,-0.97169006,-0.9187261
82,-0.65799785,-0.15748629,0.84588677,0.42627758,0.4863216,-0.07117521,0.8599796,-0.03776624,-0.87667334,-0.7778866
83,-0.5558003,-0.12590605,0.6580034,0.50812495,0.078541756,-0.19661056,0.6799669,-0.37474173,-0.5142859,-0.84481966
84,-0.20896119,-0.24115624,0.6440075,0.59225166,0.45553225,-0.028265424,0.8945359,-0.13125898,-0.902702,-0.8905791
85,-0.63467073,-0.020512909,0.5957268,0.79559094,0.69075406,0.39446855,0.77798533,-0.2737651,-0.6338338,-0.99006283
86,-0.4914194,0.015876442,0.92781305,0.601923,0.2900987,-0.2824158,0.6556814,-0.09516691,-0.8454919,-0.9023364
87,-0.14917792,-0.27838245,0.65948,0.7026861,0.27160427,0.1905216,0.874169,-0.025196314,-0.82644516,0.06787455
88,-0.76073873,-0.596939,0.7203743,0.34739405,0.5581439,-0.5247936,0.86159074,-0.79673404,-0.5968833,-0.8790711
89,-0.45823282,-0.3203473,0.42198363,0.89951915,0.04657563,-0.22420067,0.5715985,-0.07885072,-0.8586542,-0.76996875
90,-0.6659281,-0.23974511,0.44518134,0.9015592,0.59212995,-0.35087538,0.87470746,0.39168903,-0.8306966,-0.79628354
91,-0.57622737,-0.26121414,0.31866524,0.46005467,0.27575904,-0.1786159,0.94452226,0.021278664,-0.92758644,-0.5082401
92,-0.3577003,0.009822488,0.72639096,0.92458725,0.32861236,0.111872956,0.68379164,0.2782541,-0.8542154,-0.6561594
93,-0.36519036,0.017455578,0.65036166,0.66752756,0.088531315,-0.14864945,0.7585476,-0.1906142,-0.8910073,-0.95212424
94,-0.80637395,-0.4343441,0.95690286,0.8190679,0.22579753,0.034831256,0.8561222,-0.6432721,-0.9306825,-0.78378403
95,-0.34730828,-0.2337811,0.84403557,0.8674431,0.13888133,-0.38789076,0.71537477,0.08419803,-0.8208482,-0.9152988
96,-0.6944092,-0.40333384,0.54303735,0.48096558,0.74215794,-0.1375725,0.8095568,0.19732499,-0.65812993,-0.9101987
97,-0.16113442,-0.27025694,0.39297822,0.59618706,0.49364567,0.09518346,0.646907,0.3565157,-0.7905094,-0.9712529
98,-0.9035919,-0.45267686,0.917072,0.50271946,0.12837835,0.73260903,0.846147,0.28695127,-0.6544862,-0.8830253
99,-0.12309015,-0.07115698,0.86111754,0.57058465,0.36496657,-0.37448895,0.70793474,0.06138336,-0.65004975,-0.4876964
100,-0.45237267,0.41489145,0.629802,0.33900958,0.4826773,-0.2391591,0.8427104,0.4134956,-0.9862046,-0.91194284
101,-0.93055165,-0.641753,0.60429305,0.2658502,0.3295862,-0.22917643,0.91040784,0.11731452,-0.96872985,-0.878558
102,-0.38391632,-0.3911044,0.983057,0.3693999,0.7545403,0.30078447,0.94091594,-0.29339656,-0.39379,-0.85393304
103,-0.6664437,0.34568447,0.75566685,0.5511698,-0.111478806,0.27640253,0.7310387,0.056200117,-0.3894083,-0.8530867
104,-0.6900679,-0.16702993,0.7542176,0.89266986,0.62025845,0.11487979,0.98164177,0.14603165,-0.9170377,-0.7832973
105,-0.7856406,-0.5328634,0.69254696,0.70022464,0.8441124,-0.0079621095,0.9729137,0.2532269,-0.4373661,-0.69652903
106,-0.19106187,-0.2519736,0.5518081,0.44336414,0.22775553,0.14404616,0.83429116,0.06302155,-0.9339733,-0.64601886
107,-0.6725886,-0.659616,0.6319952,0.84172165,0.08777785,-0.13521501,0.7883077,-0.107703015,-0.83401036,-0.851927
108,-0.23122281,-0.77798676,0.89834106,0.33181056,0.2498166,0.18314852,0.9952757,-0.19548884,-0.60893476,-0.81220436
109,-0.58969164,-0.7913631,0.44579545,0.6517452,0.015561074,-0.24059497,0.9131779,0.04019773,-0.5451908,-0.76997036
110,-0.5693555,0.2590548,0.8776469,0.7332119,0.3996343,-0.3586129,0.8503395,0.02832202,-0.36950466,-0.5924295
111,-0.5599827,-0.8332063,0.39978504,0.550923,0.5393263,-0.04382038,0.7866322,-0.5418547,-0.670749,-0.5071845
112,-0.33116904,-0.4019351,0.7942429,0.56686395,0.46173552,-0.267605,0.76126117,0.067947865,-0.6485139,-0.6989254
113,-0.34641728,-0.54449797,0.7481233,0.83254445,0.41571987,-0.15815854,0.8306061,0.0155842975,-0.4279597,-0.59165066
114,-0.32244545,-0.50342387,0.68797386,0.79805315,0.4963,-0.28117463,0.77254313,0.5833757,-0.74221313,-0.72175413
115,-0.5987939,-0.56736934,0.6580527,0.9138907,0.63941556,-0.045897603,0.96247447,-0.3792317,-0.7593266,-0.5065386
116,-0.7194346,-0.19459552,0.7817458,0.2672424,0.64828116,-0.051611908,0.55056626,-0.079105556,-0.8066874,-0.6771196
117,-0.73904204,-0.15995944,0.6513899,0.6950822,0.03218425,-0.29376185,0.9105365,0.109316856,-0.6602913,-0.8361407
118,-0.74757177,-0.44353038,0.54578054,0.77215207,0.68246764,0.35655755,0.89521676,0.0013354123,-0.8257077,-0.822415
119,-0.565226,-0.17236578,0.38709545,0.6083098,0.41204023,0.52637094,0.7564136,-0.1765809,-0.4380358,-0.7939426
120,-0.25954884,0.061819524,0.616048,0.80904764,0.770175,-0.09933813,0.78504676,-0.14916368,-0.84791607,-0.749259
121,-0.5481227,-0.089514196,-0.07022941,0.91721094,0.25134045,-0.02541393,0.97234255,0.22251847,-0.7998052,-0.61006856
122,-0.79236716,0.08255339,0.9369414,0.45038778,-0.049120784,-0.21242619,0.9010949,-0.04247701,-0.73741734,-0.37860113
123,-0.83401275,0.028587043,0.7922987,0.23879121,0.84206724,0.036619715,0.92950255,0.122800104,-0.92633104,-0.8290857
124,-0.2717805,-0.5545121,0.9062671,0.13781655,0.30821222,-0.18913743,0.7972929,-0.077719405,-0.89142954,-0.95425427
125,-0.7983833,-0.03254893,0.8999406,0.6881283,0.68541074,-0.17358379,0.7335358,-0.35809246,-0.8969907,-0.65073746
126,-0.29366672,-0.014743626,0.4742998,0.91257024,0.24565378,-0.2622332,0.92409855,0.23737605,-0.80988187,-0.526924
127,-0.40001935,-0.36538884,0.8194331,0.6286157,0.4933488,-0.04175839,0.76445013,-0.11407462,-0.84423816,-0.9765251
128,-0.7771376,-0.55653834,0.677365,0.6834973,0.53919226,-0.21381673,0.86810434,-0.05112813,-0.9526864,-0.97498435
129,-0.53047323,-0.4479005,0.5030068,0.769662,0.58498657,-0.22917521,0.6813666,-0.18521924,-0.61916775,-0.87878776
130,-0.48955664,-0.3619275,0.7511041,0.25776717,0.13530603,0.006753549,0.864255,0.30573648,-0.52205443,-0.6914947
131,-0.01162529,-0.09885436,0.9483089,0.6379278,0.55441535,0.045972668,0.81037366,-0.25792143,-0.6706083,-0.88460743
132,-0.2597586,-0.15300177,0.8093645,0.5948825,0.51215327,0.14108911,0.8269945,0.3833413,-0.57099956,-0.8204446
133,-0.5894442,-0.577216,0.6100847,0.05894789,0.27568594,0.13700525,0.9472692,-0.30536777,-0.71650916,-0.80822194
134,-0.2882736,-0.27927524,0.82050955,0.7752097,-0.010642074,-0.51291704,0.85197836,-0.17974204,-0.8034659,-0.7776763
135,-0.02796427,-0.015082538,0.60174805,0.34209478,0.7537784,0.1215388,0.9840477,-0.31662935,-0.9842436,-0.91345817
136,-0.44121498,-0.36229014,0.32201847,0.58161044,0.78040814,-0.247298,0.72465205,0.1308154,-0.7925249,-0.89337564
137,-0.94309545,0.04578747,0.9308469,0.395755,0.08414091,-0.13953507,0.84723467,-0.09152832,-0.6428843,-0.8841561
138,-0.28385642,-0.54190797,0.9957911,0.5731685,0.31288636,-0.3350569,0.8425114,-0.10584031,-0.6437929,-0.942745
139,-0.576044,0.21000627,0.5793745,0.28645772,0.38787186,-0.28250685,0.65355647,0.06895092,-0.6660775,-0.80898696
140,-0.7633608,0.14232263,0.59153974,0.57444125,0.27525538,-0.32019898,0.52829695,-0.052259624,-0.5389082,-0.8851962
141,-0.28189576,-0.1191941,0.7001445,0.65812486,0.3336246,-0.17201903,0.9473634,-0.038722962,-0.93694353,-0.6362462
142,-0.48968628,-0.412424,0.61877817,0.3803035,0.495484,-0.57520723,0.8240688,-0.13881078,-0.6423156,-0.73600525
143,-0.5319406,-0.5422114,0.18999293,0.5761199,0.16945916,-0.06437722,0.8942785,-0.06651756,-0.8914002,-0.61928934
144,-0.6012591,-0.46548465,0.8795038,0.8270199,0.82861054,0.3295198,0.8547079,-0.69307125,-0.8238015,-0.9072406
145,-0.5942108,0.044745907,0.3535961,0.90657437,0.47902405,-0.076797724,0.88270897,-0.06161674,-0.5570616,-0.67929405
146,-0.86751866,-0.3101902,0.69387347,0.927433,0.46341005,-0.14687458,0.9802116,-0.09589979,-0.49721366,-0.7281694
147,-0.6083146,-0.17668572,0.68376803,0.19520487,0.43216532,0.3977362,0.74355274,0.19266537,-0.87985057,-0.75849444
148,-0.23711239,-0.20668711,0.7477867,0.5806497,0.47119606,0.16858396,0.9459113,-0.2639234,-0.9562576,-0.6585543
149,-0.08306567,-0.25417334,0.5789352,0.45523775,0.7493655,0.2675452,0.82354283,0.26744825,-0.38507056,-0.51817226
150,-0.428639,-0.33651844,0.40046343,0.37043005,0.9124418,0.15885237,0.8877591,0.106723726,-0.80012816,-0.43619633
151,-0.363455,-0.32937044,0.74977756,0.90085393,0.12135655,-0.5491432,0.8022998,-0.17990214,-0.94725096,-0.69657946
152,-0.9320783,0.15390103,0.7462033,0.46917257,0.6397564,-0.54305935,0.58747643,0.18546063,-0.87042576,-0.80197644
153,-0.43039584,-0.08816769,0.8735416,0.57679546,0.633344,0.06023307,0.8132434,-0.6510662,-0.9060176,-0.80199444
154,-0.09445731,-0.4570635,0.8099496,0.27983543,-0.24212116,-0.1900016,0.9812816,-0.49514833,-0.85486263,-0.9561789
155,-0.53756124,-0.4171042,0.42316213,0.4803592,0.400913,0.058050394,0.7227825,-0.26336324,-0.57976526,-0.9907886
156,-0.81432205,-0.25908184,0.75681764,0.5396904,0.5039812,-0.55537796,0.85489833,0.07653795,-0.70561534,-0.93923116
157,-0.2391928,-0.34795555,0.4708338,0.91623306,0.09668782,-0.20773217,0.85953,-0.4944825,-0.85240483,-0.61847675
158,-0.8862617,-0.033300996,0.923318,0.5139984,0.19655418,-0.32999453,0.6148921,-0.054043174,-0.8571653,-0.906808
159,-0.59056544,0.09775159,0.52222085,0.5655948,0.34718734,-0.02058031,0.76981395,-0.15413672,-0.8808619,-0.5155173
160,-0.47398308,-0.023027241,0.9777057,0.5107158,-0.33787936,0.029799491,0.7212859,0.17322597,-0.74765897,-0.6271602
161,0.19257557,-0.3136534,0.62391263,0.43066123,0.41456634,0.32881606,0.89464194,0.22585884,-0.6456594,-0.876159
162,-0.65910053,-0.42950737,0.920188,0.21699956,0.83128357,-0.15884805,0.7097874,-0.036895618,-0.9436565,-0.89175934
163,-0.6373813,-0.4611146,0.7800679,0.189204,0.6963748,-0.28982964,0.87496215,-0.1431962,-0.96126455,-0.68528295
164,-0.871894,-0.1821489,0.63331664,0.64589065,0.49134886,0.10709667,0.9109793,0.00023287535,-0.7827917,-0.80988026
165,-0.5861109,-0.33945277,0.5855423,0.7580484,0.20354438,-0.42270112,0.8677465,-0.34220028,-0.91148347,-0.5249719
166,-0.1325441,-0.7291852,0.4770475,0.78935415,0.8359655,0.33589643,0.93531275,0.13533247,-0.8192992,-0.9885589
167,-0.2186062,-0.292773,0.08763048,0.40208742,0.37162438,-0.6300278,0.75965595,0.08671334,-0.75534105,-0.5765705
168,-0.53578526,-0.70964396,0.8998407,0.4995504,-0.008920282,0.105667025,0.93684274,0.20159097,-0.7870635,-0.7567657
169,-0.7146598,-0.09329763,0.724938,0.1615402,0.50210744,-0.17638808,0.9959499,-0.057884887,-0.9991919,-0.9824682
170,-0.5097924,-0.27544075,0.4872947,0.19546115,0.6550813,0.0013430417,0.92796993,-0.08785221,-0.8809193,-0.93182063
171,-0.48145482,-0.5569494,0.52661276,0.58249104,0.12204774,-0.1564179,0.6079597,0.21585712,-0.8803859,-0.718788
172,-0.5712049,0.009697139,0.12938046,0.271283,-0.14225319,-0.16322365,0.96329045,-0.24077879,-0.9607476,-0.76185185
173,0.0077745616,0.25013325,0.85563445,0.52600026,0.25299078,-0.09648624,0.99715394,0.07565072,-0.43943948,-0.76861346
174,-0.5674509,-0.09371963,0.5736021,0.11974257,0.43220916,0.26051408,0.87333477,-0.12570179,-0.6417213,-0.74232954
175,-0.12549227,-0.188549,0.8713899,0.9657966,0.7646307,-0.15067121,0.88744766,-0.389313,-0.9037371,-0.9128392
176,-0.564062,-0.19973667,0.9058042,0.58804953,0.5542833,0.26294932,0.95642066,0.10753568,-0.703339,-0.9153499
177,-0.028759867,0.013746977,0.7838893,0.21539605,0.47996724,-0.14847085,0.75768757,0.032649055,-0.6791586,-0.88548505
178,-0.33163467,-0.3610052,0.5507283,0.37782413,0.1902701,-0.375017,0.7906074,-0.40221283,-0.6778514,-0.45760477
179,-0.81773245,0.012909241,0.8048557,0.7315959,0.4623113,0.27411535,0.85578287,-0.23404896,-0.9188922,-0.78569674
180,-0.48598063,-0.1906963,0.71390253,0.20311284,0.23774976,0.16058809,0.7291926,0.036803387,-0.60627717,-0.60822207
181,-0.60411966,0.11002299,0.3250686,0.6345559,0.09546563,-0.27350825,0.72042495,0.39936814,-0.7051004,-0.94323456
182,-0.36848646,0.19559255,0.7975663,0.66852075,0.32789478,0.025353413,0.96610165,0.22234151,-0.957234,-0.63206816
183,-0.6869296,-0.25391233,0.65223926,0.68581,0.75550705,0.29133505,0.97921413,0.37812442,-0.5266264,-0.8501412
184,-0.046652377,-0.74598193,0.85752296,0.78414273,0.5047404,-0.31993863,0.9616061,0.113401204,-0.5091766,-0.92676085
185,-0.49173594,-0.47867125,0.7425285,0.5036793,0.079253875,-0.16181695,0.6489139,-0.05441326,-0.80452275,-0.9100684
186,-0.7821907,0.023798639,0.8734088,0.40092745,0.53404087,-0.023029462,0.7861012,0.09731166,-0.67054904,-0.7457109
187,-0.26969928,-0.28308856,0.91505176,0.84325355,0.26707107,0.022294797,0.8288074,0.13033488,-0.32634476,-0.90743804
188,-0.66700226,-0.14295459,0.81495994,0.83068985,0.5058856,-0.6738946,0.87439287,-0.3581336,-0.9289915,-0.5694874
189,-0.83067185,-0.56531423,0.58456045,0.62767684,0.24938652,0.15018508,0.9117106,0.03297913,-0.47823617,-0.39450097
190,-0.3813762,-0.50362027,0.7326119,0.7011827,0.7292824,-0.18771568,0.9755103,0.2730022,-0.6613802,-0.9310319
191,-0.3690254,-0.5547763,0.7161763,0.501298,0.6116006,0.30977657,0.7062357,0.018735528,-0.9095434,-0.6619358
192,-0.6336349,-0.27944556,0.61396027,0.89659286,0.4841829,-0.24178532,0.83783793,0.28971076,-0.8779217,-0.8078327
193,-0.9928498,0.13942266,0.77261317,0.870637,0.65609324,-0.07728042,0.92457044,0.23694542,-0.6058869,-0.779935
194,-0.45002714,-0.089389056,0.7808862,0.09717968,0.31932938,-0.1094574,0.75704074,-0.05525046,-0.74662465,-0.8706685
195,-0.94732594,-0.52402234,0.9633822,0.40810466,0.4608732,0.02822107,0.98880774,0.20441484,-0.99838966,-0.61997235
196,-0.49885362,-0.88520354,0.286659,0.77052534,0.8794371,0.052689865,0.97576874,0.01741162,-0.58904094,-0.78836733
197,-0.117430285,-0.46622023,0.92803025,0.31827402,0.31332323,0.17246863,0.8806185,-0.19254604,-0.7929018,-0.88759154
198,-0.34731054,-0.30260342,0.8004174,0.7304258,0.4577018,-0.06366217,0.70000386,0.36042964,-0.68308425,-0.9432707
199,-0.0738346,-0.32492214,0.84855986,0.507352,0.6828792,0.30803552,0.7673674,-0.07112077,-0.9319893,-0.89421254
200,-0.33552516,-0.08340423,0.60262805,0.15220177,0.83729315,-0.42391902,0.8223762,0.50377584,-0.42161718,-0.9102146
201,-0.08844733,-0.5183414,0.8632343,0.7575736,0.6016061,-0.18941382,0.9692493,-0.55711687,-0.9643637,-0.80468404
202,-0.05778554,-0.38546735,0.59655434,0.7594082,0.6075269,0.15667693,0.7795032,-0.5136401,-0.5318821,-0.7974245
203,-0.2381269,-0.04603049,0.86205053,0.6414542,0.22771642,-0.24483176,0.92513007,0.26654977,-0.9750037,-0.8749564
204,-0.57265097,-0.32109815,0.52112,0.7630747,0.68050134,-0.036642678,0.64408684,-0.34473285,-0.95274776,-0.98250103
205,-0.64090425,-0.30007637,0.9574333,0.48415476,-0.1992479,-0.0007713735,0.91759646,-0.19721776,-0.19259506,-0.8080634
206,-0.32166353,-0.036331266,0.8986089,0.32690474,0.47567272,-0.13440049,0.98863,0.24851899,-0.77662736,-0.52373767
207,-0.45673895,-0.32313448,0.66982883,0.25333047,0.55662835,0.17980342,0.90843964,0.16656895,-0.8795694,-0.7379586
208,-0.8189281,-0.29079765,0.7664126,0.93789136,0.49459898,-0.17098549,0.8372347,-0.17595045,-0.44447353,-0.8754542
