,0,1,2
0,0.9659039,1.7732956,0.16446348
1,1.0099572,2.6927009,0.18927217
2,0.9851671,3.3034885,0.15419659
3,0.96789396,2.4400222,0.20824304
4,1.0757368,0.743811,0.16225517
5,0.92664576,1.6432302,0.16134554
6,1.0635949,2.2808247,0.18819487
7,1.079755,2.597098,0.20615737
8,1.0883392,0.3728497,0.1608172
9,1.0004319,1.5026711,0.20615087
10,1.0552758,2.2214792,0.15378499
11,1.044234,1.7845322,0.15670016
12,1.0693196,3.1435165,0.20747076
13,1.0726796,2.105013,0.18446869
14,1.0545381,4.0091543,0.19015099
15,1.0467023,1.5843852,0.16103709
16,0.63220483,3.4602625,0.16861665
17,1.0870708,2.1098304,0.15716638
18,0.88203573,1.6567919,0.22301061
19,1.102509,4.552285,0.22432014
20,1.0682551,4.4227395,0.17038192
21,1.0212455,1.6996026,0.15510634
22,0.96719044,2.5658567,0.15817915
23,1.0802914,1.5406384,0.16974646
24,1.0979466,1.0527481,0.20706458
25,0.989548,4.390689,0.18611343
26,0.9761253,1.6867659,0.20625712
27,0.92352134,2.0721579,0.17534463
28,1.0725625,3.6352558,0.16886754
29,1.019051,0.24780825,0.1931135
30,1.0218188,3.9468462,0.17568904
31,0.8063988,0.8778637,0.14702816
32,1.0981175,1.8606671,0.16077091
33,0.7622252,1.2507055,0.17038217
34,1.0673048,1.816987,0.20136525
35,0.96157414,1.5555137,0.15394174
36,0.9046931,1.6741617,0.15522914
37,0.6195077,3.1739244,0.18279022
38,0.6504179,3.9617367,0.2348835
39,0.9508664,2.1943634,0.1918756
40,0.7894442,3.6089094,0.23002698
41,1.0606725,1.7989081,0.18834211
42,0.9924263,3.2968655,0.1715858
43,0.8398252,2.784691,0.17597893
44,0.6503856,7.65926,0.16454165
45,1.0909119,2.781471,0.20375776
46,0.9819784,2.127405,0.18565953
47,1.0874918,0.08676356,0.20195986
48,0.94360876,2.0798244,0.1872407
49,1.0307146,1.3036816,0.1440343
50,0.9651369,0.5272479,0.15118204
51,0.84564835,4.2499065,0.19428603
52,0.98188114,2.5910573,0.19112659
53,0.9476887,1.7124577,0.18619367
54,0.98455286,3.761912,0.22063096
55,0.9678071,0.76055974,0.18701878
56,0.99380356,2.1622722,0.23755868
57,1.0623459,1.0434096,0.1591948
58,0.97128767,2.4038944,0.16994767
59,0.8569319,1.8153522,0.15124187
60,0.9662677,3.84483,0.14735973
61,1.018267,1.9229721,0.16672881
62,1.0438601,1.8636622,0.14170684
63,1.1067882,1.8364534,0.17617857
64,1.0795119,1.3969848,0.16211158
65,1.0966537,2.8604493,0.21693656
66,1.0467111,1.8892558,0.16690286
67,1.080877,1.2465597,0.1979363
68,0.9570396,0.931698,0.15446728
69,0.9819788,1.310463,0.17042446
70,0.9391845,4.2187996,0.20362836
71,1.0140083,1.4437411,0.18059789
72,1.0244484,1.552119,0.18939954
73,1.0500942,3.7021184,0.18121772
74,1.0262864,0.4770068,0.14975394
75,0.98243135,3.3363721,0.18543357
76,0.9714556,1.8200315,0.17326197
77,0.5271272,4.717908,0.15858433
78,1.1088277,4.026678,0.15683445
79,1.1047084,3.8277874,0.1667096
80,0.9251828,3.6619885,0.16063838
81,1.0598427,0.74079704,0.1836633
82,0.86922204,2.3048677,0.216428
83,1.0837094,2.010215,0.15447591
84,1.0868618,3.2923791,0.16002348
85,0.86071926,3.9319482,0.16664883
86,1.0654529,7.702566,0.21860175
87,0.9119299,1.6370811,0.19155814
88,1.0737747,0.7558182,0.18030235
89,1.1094148,0.043540508,0.15908192
90,0.9283655,1.8683952,0.16048253
91,1.0766401,1.6548839,0.14841741
92,1.0138208,0.3918634,0.170282
93,0.86294854,1.4599714,0.18992317
94,0.7359991,3.629476,0.1610295
95,1.0558882,1.5792102,0.19724934
96,1.1005499,1.6223652,0.2103816
97,1.1038847,3.6527524,0.15694104
98,0.73301,2.5015445,0.16489711
99,1.0499938,0.7166014,0.18814074
100,0.99863786,4.4156227,0.1699664
101,1.0681436,0.91102684,0.15121697
102,0.95963687,5.0097814,0.17741205
103,0.9472702,4.925626,0.19643886
104,1.0180246,7.3028417,0.21618572
105,1.0810359,0.43949568,0.15329234
106,1.0538721,1.7664397,0.1884362
107,1.0384159,3.7396312,0.1875912
108,1.0898017,7.5260005,0.17728642
109,0.8356584,4.187337,0.17896767
110,1.0430773,1.8075716,0.19323602
111,0.89494735,1.7351807,0.17675698
112,1.0666294,1.6218219,0.13443518
113,1.0657029,3.476437,0.1644737
114,0.91033345,2.3872771,0.1898027
115,0.9791241,4.4547024,0.16554528
116,0.98987716,1.7565938,0.23506436
117,0.973709,1.5493861,0.18452546
118,0.9915046,4.295762,0.1461743
119,1.0675606,4.097549,0.18895926
120,1.0163096,1.8596379,0.18273461
121,1.0889181,0.5744918,0.1797141
122,0.8796211,3.0090475,0.18255621
123,0.7216557,3.063858,0.17657943
124,1.0697598,1.2938153,0.2091288
125,1.0305542,1.8143942,0.17728244
126,1.0900908,2.6004233,0.18065044
127,1.0391214,4.8914156,0.15933397
